"SurveyID"	"CameraCondition"	"CheckDate"
"D05-MIA1-FA12"	NA	2012-10-10
"D05-MIA1-FA12"	"1"	2012-10-23
"D02-SCP1-FA12"	"1"	2012-10-22
"D02-HUP1-FA12"	"1"	2012-10-22
"D02-MOP1-FA12"	"1"	2012-10-22
"D02-RCP1-FA12"	"1"	2012-10-22
"D03-AFP1-FA12"	"1"	2012-10-22
"D03-CHP1-FA12"	"1"	2012-10-22
"D03-MFP1-FA12"	"1"	2012-10-22
"D03-AMP1-FA12"	"1"	2012-10-22
"D04-FGP1-FA12"	"1"	2012-10-22
"D04-EDW3-FA12"	NA	2012-10-10
"D04-EDW3-FA12"	"1"	2012-10-22
"D05-ADC1-FA12"	NA	2012-10-10
"D05-ADC1-FA12"	"1"	2012-10-22
"D05-BRP1-FA12"	NA	2012-10-10
"D05-BRP1-FA12"	"3"	2012-10-22
"D04-RDP1-FA12"	"1"	2012-10-22
"S10-LPP2-FA13"	NA	2013-10-16
"S10-LEW1-FA13"	NA	2013-10-16
"S09-VTW2-FA13"	NA	2013-10-16
"S09-KTP1-FA13"	NA	2013-10-16
"S09-SMC1-FA13"	NA	2013-10-16
"S08-WGL2-FA13"	NA	2013-10-16
"S08-WGL1-FA13"	NA	2013-10-16
"S07-WGL2-FA13"	NA	2013-10-16
"S07-SAG1-FA13"	NA	2013-10-16
"S07-STJ1-FA13"	NA	2013-10-16
"S06-CBW1-FA13"	NA	2013-10-16
"S05-RES1-FA13"	NA	2013-10-16
"S05-LNC1-FA13"	NA	2013-10-16
"S05-SFP2-FA13"	NA	2013-10-16
"S10-LPC1-FA13"	NA	2013-10-16
"J01-LMP1-FA13"	NA	2013-10-17
"S02-BNS1-FA13"	NA	2013-10-17
"J01-BBS1-FA13"	NA	2013-10-17
"S02-CPR1-FA13"	NA	2013-10-17
"S02-MCP1-FA13"	NA	2013-10-17
"S02-BRI1-FA13"	NA	2013-10-17
"S02-PIP1-FA13"	NA	2013-10-17
"S03-WAP1-FA13"	NA	2013-10-17
"S03-PSP1-FA13"	NA	2013-10-17
"S03-VIP1-FA13"	NA	2013-10-17
"S03-LCP1-FA13"	NA	2013-10-17
"S04-HAP1-FA13"	NA	2013-10-17
"S04-SSP1-FA13"	NA	2013-10-17
"S04-OTW1-FA13"	NA	2013-10-17
"J01-SKP1-FA13"	NA	2013-10-17
"J01-SEP1-FA13"	NA	2013-10-17
"J01-CLP1-FA13"	NA	2013-10-17
"D02-JBS1-FA13"	NA	2013-10-18
"D02-SCP1-FA13"	NA	2013-10-15
"D02-HUP1-FA13"	NA	2013-10-15
"D02-MOP1-FA13"	NA	2013-10-15
"D02-RCP1-FA13"	NA	2013-10-15
"D03-AFP1-FA13"	NA	2013-10-15
"D03-CHP1-FA13"	NA	2013-10-15
"D03-MFP1-FA13"	NA	2013-10-15
"D03-AMP1-FA13"	NA	2013-10-15
"D03-GOM1-FA13"	NA	2013-10-15
"D04-FGP1-FA13"	NA	2013-10-15
"D04-EDW3-FA13"	NA	2013-10-15
"D05-ADC1-FA13"	NA	2013-10-15
"D05-BRP1-FA13"	NA	2013-10-15
"D04-EVC1-FA13"	NA	2013-10-15
"D04-RDP1-FA13"	NA	2013-10-15
"D04-DNP1-FA13"	NA	2013-10-15
"D02-MBS2-FA13"	NA	2013-10-15
"D02-MDU1-FA13"	NA	2013-10-15
"D10-MAC1-FA13"	NA	2013-10-16
"D10-CAN1-FA13"	NA	2013-10-16
"S05-LNC1-SU13"	NA	2013-07-01
"S05-SFP2-SU13"	NA	2013-07-01
"D02-HUP1-SU13"	NA	2013-07-03
"D02-MOP1-SU13"	NA	2013-07-03
"D02-RCP1-SU13"	NA	2013-07-03
"D03-AFP1-SU13"	NA	2013-07-03
"D03-CHP1-SU13"	NA	2013-07-03
"D03-MFP1-SU13"	NA	2013-07-03
"D03-AMP1-SU13"	NA	2013-07-03
"D03-GOM1-SU13"	NA	2013-07-03
"D04-FGP1-SU13"	NA	2013-07-03
"D05-MIA1-SU13"	NA	2013-07-03
"D05-BRP1-SU13"	NA	2013-07-03
"D05-ADC1-SU13"	NA	2013-07-03
"D04-EDW3-SU13"	NA	2013-07-03
"D04-RDP1-SU13"	NA	2013-07-03
"D04-DNP1-SU13"	NA	2013-07-03
"J01-LMP1-SU13"	NA	2013-07-03
"S02-BNS1-SU13"	NA	2013-07-03
"J01-BBS1-SU13"	"1"	2013-07-03
"S02-CPR1-SU13"	NA	2013-07-03
"S02-MCP1-SU13"	"1"	2013-07-03
"S02-BRI1-SU13"	NA	2013-07-03
"S02-PIP1-SU13"	NA	2013-07-03
"S03-WAP1-SU13"	NA	2013-07-03
"S03-PSP1-SU13"	NA	2013-07-03
"S03-VIP1-SU13"	NA	2013-07-03
"S03-LCP1-SU13"	NA	2013-07-03
"S04-HAP1-SU13"	NA	2013-07-03
"S04-SSP1-SU13"	NA	2013-07-03
"S04-OTW1-SU13"	NA	2013-07-03
"J01-SKP1-SU13"	NA	2013-07-03
"J01-SEP1-SU13"	NA	2013-07-03
"J01-CLP1-SU13"	NA	2013-07-03
"J01-UIC1-SU13"	NA	2013-07-02
"R02-DPG1-SU13"	NA	2013-07-02
"R02-FRP1-SU13"	NA	2013-07-02
"R03-CPG1-SU13"	NA	2013-07-02
"R03-AUP1-SU13"	NA	2013-07-02
"R03-EUC1-SU13"	NA	2013-07-02
"R03-MAP1-SU13"	NA	2013-07-02
"R04-MMW2-SU13"	NA	2013-07-02
"R05-STP1-SU13"	NA	2013-07-02
"R04-SCH1-SU13"	NA	2013-07-02
"R05-GOC1-SU13"	NA	2013-07-02
"R05-FMG1-SU13"	NA	2013-07-02
"R05-MTC1-SU13"	NA	2013-07-02
"R06-YOW1-SU13"	NA	2013-07-02
"R06-SLT1-SU13"	NA	2013-07-02
"R06-SLT2-SU13"	NA	2013-07-02
"R06-OTB1-SU13"	NA	2013-07-02
"R07-YHR1-SU13"	NA	2013-07-02
"R07-MMP1-SU13"	NA	2013-07-02
"D02-MBS2-SU13"	NA	2013-07-03
"D04-EVC1-SU13"	NA	2013-07-03
"S03-JKP2-SU13"	NA	2013-07-03
"S03-JKP2-SU13"	"1"	2013-07-17
"S03-JKP1-SU13"	NA	2013-07-03
"S03-JKP1-SU13"	"2"	2013-07-17
"J01-BBS1-SU13"	"1"	2013-07-17
"S02-CPR1-SU13"	"1"	2013-07-17
"J01-LMP1-SU13"	"1"	2013-07-17
"S02-BNS1-SU13"	"1"	2013-07-17
"S02-MCP1-SU13"	"3"	2013-07-17
"S02-BRI1-SU13"	"1"	2013-07-17
"S02-PIP1-SU13"	"1"	2013-07-17
"S03-WAP1-SU13"	"1"	2013-07-17
"S03-PSP1-SU13"	"2"	2013-07-17
"S03-VIP1-SU13"	"1"	2013-07-17
"S03-LCP1-SU13"	"1"	2013-07-17
"S04-HAP1-SU13"	"1"	2013-07-17
"S04-SSP1-SU13"	"1"	2013-07-17
"S04-OTW1-SU13"	"1"	2013-07-17
"J01-SKP1-SU13"	"1"	2013-07-17
"J01-SEP1-SU13"	"1"	2013-07-17
"J01-CLP1-SU13"	"1"	2013-07-17
"S10-LPC1-SU13"	"1"	2013-07-16
"S10-LPP2-SU13"	"1"	2013-07-16
"S10-LEW1-SU13"	"1"	2013-07-16
"S10-ILC1-SU13"	"1"	2013-07-16
"S09-ILC1-SU13"	"1"	2013-07-16
"S09-VTW2-SU13"	"1"	2013-07-16
"S09-KTP1-SU13"	"1"	2013-07-16
"S09-SMC1-SU13"	"1"	2013-07-16
"S08-WGL2-SU13"	"1"	2013-07-16
"S08-WGL1-SU13"	"1"	2013-07-16
"S07-WGL2-SU13"	"1"	2013-07-16
"S07-SAG1-SU13"	"1"	2013-07-16
"S07-STJ1-SU13"	"1"	2013-07-16
"S06-CBW1-SU13"	"1"	2013-07-16
"S05-RES1-SU13"	"1"	2013-07-16
"S05-LNC1-SU13"	"1"	2013-07-16
"S05-SFP2-SU13"	"1"	2013-07-16
"J01-UIC1-SU13"	"1"	2013-07-15
"R02-DPG1-SU13"	"1"	2013-07-15
"R02-FRP1-SU13"	"3"	2013-07-15
"R03-CPG1-SU13"	"1"	2013-07-15
"R03-AUP1-SU13"	"1"	2013-07-15
"R03-EUC1-SU13"	"1"	2013-07-15
"R03-MAP1-SU13"	"1"	2013-07-15
"R04-MMW2-SU13"	"1"	2013-07-15
"R04-SCH1-SU13"	"1"	2013-07-15
"R05-STP1-SU13"	"1"	2013-07-15
"R05-GOC1-SU13"	"1"	2013-07-15
"R05-FMG1-SU13"	"3"	2013-07-15
"R05-MTC1-SU13"	"1"	2013-07-15
"R06-YOW1-SU13"	"1"	2013-07-15
"R06-SLT1-SU13"	"1"	2013-07-15
"R06-SLT2-SU13"	"1"	2013-07-15
"R06-OTB1-SU13"	"1"	2013-07-15
"R07-YHR1-SU13"	"1"	2013-07-15
"R07-MMP1-SU13"	"1"	2013-07-15
"D05-MIA1-SU13"	"1"	2013-07-15
"R10-FRM1-SU13"	"1"	2013-07-16
"R10-FRM2-SU13"	"1"	2013-07-16
"R10-WCP3-SU13"	"1"	2013-07-16
"R10-WDW1-SU13"	"1"	2013-07-16
"R09-CTG3-SU13"	"1"	2013-07-16
"R09-BLW1-SU13"	"1"	2013-07-16
"R09-LIM2-SU13"	"1"	2013-07-16
"R09-SMI1-SU13"	"1"	2013-07-16
"R08-DAP1-SU13"	"1"	2013-07-16
"R08-PAP1-SU13"	"1"	2013-07-16
"R08-VLG1-SU13"	"1"	2013-07-16
"R08-WBK1-SU13"	"1"	2013-07-16
"R07-GOF1-SU13"	"1"	2013-07-16
"R07-FSP1-SU13"	"1"	2013-07-16
"D10-MAC1-SU13"	"1"	2013-07-15
"D10-CAN1-SU13"	"1"	2013-07-15
"D10-VHC1-SU13"	"1"	2013-07-15
"D09-VTC1-SU13"	"1"	2013-07-15
"D09-RYW1-SU13"	"1"	2013-07-15
"D09-CLG1-SU13"	"1"	2013-07-15
"D08-CCC1-SU13"	"1"	2013-07-15
"D07-NOC1-SU13"	"1"	2013-07-15
"D06-KCG1-SU13"	"1"	2013-07-15
"D07-ASC1-SU13"	"1"	2013-07-15
"D05-PRC1-SU13"	"1"	2013-07-15
"D02-SCP1-SU13"	"1"	2013-07-17
"D02-HUP1-SU13"	"3"	2013-07-17
"D02-MOP1-SU13"	"1"	2013-07-17
"D02-RCP1-SU13"	"1"	2013-07-17
"D03-AFP1-SU13"	"1"	2013-07-17
"D03-CHP1-SU13"	"1"	2013-07-17
"D03-MFP1-SU13"	"1"	2013-07-17
"D03-AMP1-SU13"	"1"	2013-07-17
"D04-FGP1-SU13"	"1"	2013-07-17
"D03-GOM1-SU13"	"1"	2013-07-17
"D05-BRP1-SU13"	NA	2013-07-17
"D05-ADC1-SU13"	"1"	2013-07-17
"D04-DNP1-SU13"	"1"	2013-07-18
"D04-EDW3-SU13"	NA	2013-07-17
"D04-EVC1-SU13"	"1"	2013-07-17
"D04-RDP1-SU13"	"3"	2013-07-18
"D02-JBS1-SU13"	"1"	2013-07-19
"D02-MDU1-SU13"	"1"	2013-07-19
"D08-DAW2-SU13"	"1"	2013-07-15
"D08-DAW3-SU13"	NA	2013-07-01
"D08-DAW3-SU13"	"1"	2013-07-15
"D07-BEC2-SU13"	NA	2013-07-01
"D07-BEC2-SU13"	"1"	2013-07-15
"D02-MBS2-SU13"	"1"	2013-07-19
"D02-JBS1-SU13"	"1"	2013-08-02
"D02-MBS2-SU13"	"1"	2013-07-29
"D02-MDU1-SU13"	"1"	2013-07-29
"D04-DNP1-SU13"	"1"	2013-07-29
"D10-MAC1-SU13"	"1"	2013-07-31
"D10-CAN1-SU13"	"1"	2013-07-31
"D10-VHC1-SU13"	"1"	2013-07-31
"D09-VTC1-SU13"	"1"	2013-07-31
"D09-RYW1-SU13"	"1"	2013-07-31
"D09-CLG1-SU13"	"1"	2013-07-31
"D08-CCC1-SU13"	"2"	2013-07-31
"D08-DAW3-SU13"	"2"	2013-07-31
"D08-DAW2-SU13"	"1"	2013-07-31
"D07-BEC2-SU13"	"2"	2013-07-31
"D07-ASC2-SU13"	"1"	2013-07-01
"D07-ASC2-SU13"	"1"	2013-07-15
"D07-ASC2-SU13"	"1"	2013-07-31
"D07-ASC2-SP13"	NA	2013-04-09
"D07-ASC2-SP13"	"1"	2013-04-22
"D07-ASC2-SP13"	"1"	2013-05-06
"D07-NOC1-SU13"	"2"	2013-07-31
"S05-SFP2-SP13"	NA	2013-04-23
"S05-SFP2-SP13"	"2"	2013-05-08
"R07-MMP1-SP13"	"1"	2013-04-24
"R07-MMP1-SP13"	"1"	2013-05-07
"R07-YHR1-SP13"	"1"	2013-04-24
"R07-YHR1-SP13"	"1"	2013-05-07
"R06-YOW1-SP13"	"1"	2013-04-29
"R06-YOW1-SP13"	"1"	2013-05-07
"R06-OTB1-SP13"	"1"	2013-04-24
"R06-OTB1-SP13"	"1"	2013-05-07
"R06-SLT2-SP13"	"1"	2013-04-24
"R06-SLT2-SP13"	"1"	2013-05-07
"R06-SLT1-SP13"	"2"	2013-04-24
"R06-SLT1-SP13"	"2"	2013-05-07
"R05-GOC1-SP13"	"1"	2013-04-24
"R05-GOC1-SP13"	"1"	2013-05-07
"R05-FMG1-SP13"	"1"	2013-04-24
"R05-FMG1-SP13"	"1"	2013-05-07
"R05-MTC1-SP13"	"2"	2013-04-24
"R05-MTC1-SP13"	"1"	2013-05-07
"R05-STP1-SP13"	"2"	2013-04-24
"R05-STP1-SP13"	"1"	2013-05-07
"R04-MMW2-SP13"	"1"	2013-04-24
"R04-MMW2-SP13"	"1"	2013-05-07
"R04-SCH1-SP13"	"1"	2013-04-24
"R04-SCH1-SP13"	"1"	2013-05-07
"R03-MAP1-SP13"	"1"	2013-04-24
"R03-MAP1-SP13"	"1"	2013-05-07
"R03-EUC1-SP13"	"1"	2013-04-24
"R03-EUC1-SP13"	"1"	2013-05-07
"R03-AUP1-SP13"	"1"	2013-04-24
"R03-AUP1-SP13"	"1"	2013-05-07
"R03-CPG1-SP13"	"1"	2013-04-24
"R03-CPG1-SP13"	"1"	2013-05-06
"R02-FRP1-SP13"	"1"	2013-04-24
"R02-FRP1-SP13"	"1"	2013-05-07
"R02-DPG1-SP13"	"1"	2013-04-24
"R02-DPG1-SP13"	"1"	2013-05-07
"J01-LMP1-SP13"	"4"	2013-04-22
"J01-LMP1-SP13"	"4"	2013-05-06
"S02-BNS1-SP13"	"1"	2013-04-22
"S02-BNS1-SP13"	"2"	2013-05-06
"S03-JKP2-SP13"	"1"	2013-04-22
"S03-JKP2-SP13"	"1"	2013-05-06
"S03-JKP1-SP13"	"2"	2013-04-22
"S03-JKP1-SP13"	"1"	2013-05-06
"J01-BBS1-SP13"	"2"	2013-04-22
"J01-BBS1-SP13"	"2"	2013-05-06
"S02-CPR1-SP13"	"1"	2013-04-22
"S02-CPR1-SP13"	"1"	2013-05-06
"J01-SEP1-FA12"	NA	2012-10-09
"J01-SEP1-FA12"	"1"	2012-10-22
"D02-HUP1-FA12"	"1"	2012-11-05
"D02-MOP1-FA12"	"1"	2012-11-05
"D02-RCP1-FA12"	"1"	2012-11-05
"D03-AFP1-FA12"	"1"	2012-11-05
"D03-CHP1-FA12"	"1"	2012-11-05
"D03-MFP1-FA12"	"1"	2012-11-05
"D03-AMP1-FA12"	"1"	2012-11-05
"D04-FGP1-FA12"	"1"	2012-11-05
"D04-DNP1-FA12"	"1"	2012-11-05
"D04-RDP1-FA12"	"1"	2012-11-05
"D04-EDW3-FA12"	"1"	2012-11-05
"D05-ADC1-FA12"	"1"	2012-11-05
"D05-BRP1-FA12"	"3"	2012-11-05
"R07-FSP1-FA12"	"1"	2012-11-07
"R10-FRM1-FA12"	"1"	2012-11-07
"R10-FRM2-FA12"	"2"	2012-11-07
"R10-WCP3-FA12"	"1"	2012-11-07
"R10-WDW1-FA12"	"1"	2012-11-07
"R09-CTG3-FA12"	"1"	2012-11-07
"R09-BLW1-FA12"	"1"	2012-11-07
"R09-LIM2-FA12"	"1"	2012-11-07
"R09-SMI1-FA12"	"1"	2012-11-07
"R08-DAP1-FA12"	"1"	2012-11-07
"R08-WBK1-FA12"	"1"	2012-11-07
"R08-VLG1-FA12"	"1"	2012-11-07
"R08-PAP1-FA12"	"3"	2012-11-07
"R07-GOF1-FA12"	"1"	2012-11-07
"D05-MIA1-FA12"	"1"	2012-11-06
"D10-MAC1-FA12"	"1"	2012-11-06
"D10-CAN1-FA12"	"1"	2012-11-06
"D10-VHC1-FA12"	"1"	2012-11-06
"D09-VTC1-FA12"	"1"	2012-11-06
"D09-RYW1-FA12"	"1"	2012-11-06
"D09-CLG1-FA12"	"1"	2012-11-06
"D08-CCC1-FA12"	"1"	2012-11-06
"D08-DAW1-FA12"	"1"	2012-11-06
"D08-DAW2-FA12"	"1"	2012-11-06
"D07-BEC1-FA12"	"1"	2012-11-06
"D07-NOC1-FA12"	"1"	2012-11-06
"D06-KCG1-FA12"	"1"	2012-11-06
"D05-PRC1-FA12"	"1"	2012-11-06
"D07-ASC1-FA12"	NA	NA
"D02-SCP1-FA12"	"1"	2012-11-05
"J01-CLP1-FA12"	"1"	2012-11-07
"J01-SEP1-FA12"	"1"	2012-11-07
"S05-SFP2-FA12"	"1"	2012-11-05
"J01-LMP1-FA12"	"1"	2012-11-07
"S02-CPR1-FA12"	"1"	2012-11-07
"S02-MCP1-FA12"	"1"	2012-11-07
"S02-BRI1-FA12"	"3"	2012-11-07
"S02-PIP1-FA12"	"1"	2012-11-07
"S03-WAP1-FA12"	"1"	2012-11-07
"S03-PSP1-FA12"	"1"	2012-11-07
"S03-VIP1-FA12"	"1"	2012-11-07
"S03-LCP1-FA12"	"1"	2012-11-07
"S04-HAP1-FA12"	"1"	2012-11-07
"S04-SSP1-FA12"	"1"	2012-11-07
"S04-OTW1-FA12"	"1"	2012-11-07
"J01-SKP1-FA12"	"1"	2012-11-07
"S10-LPC1-FA12"	"1"	2012-11-05
"S10-LPP2-FA12"	"1"	2012-11-05
"S10-LEW1-FA12"	"1"	2012-11-05
"S10-ILC1-FA12"	"1"	2012-11-05
"S09-ILC1-FA12"	"1"	2012-11-05
"S09-VTW2-FA12"	"1"	2012-11-05
"S09-KTP1-FA12"	"1"	2012-11-05
"S09-SMC1-FA12"	"1"	2012-11-05
"S08-WGL2-FA12"	"1"	2012-11-05
"S08-WGL1-FA12"	"1"	2012-11-05
"S07-WGL2-FA12"	"1"	2012-11-05
"S07-SAG1-FA12"	"1"	2012-11-05
"S06-CBW1-FA12"	"1"	2012-11-05
"S05-RES1-FA12"	"1"	2012-11-05
"S05-LNC1-FA12"	"1"	2012-11-05
"R07-MMP1-FA12"	"1"	2012-11-06
"R07-YHR1-FA12"	"1"	2012-11-06
"R06-OTB1-FA12"	"1"	2012-11-06
"R06-SLT2-FA12"	"1"	2012-11-06
"R06-SLT1-FA12"	"1"	2012-11-06
"R06-YOW1-FA12"	"1"	2012-11-06
"R05-MTC1-FA12"	"1"	2012-11-06
"R05-FMG1-FA12"	"1"	2012-11-06
"R05-GOC1-FA12"	"1"	2012-11-06
"R05-STP1-FA12"	"1"	2012-11-06
"R04-SCH1-FA12"	"1"	2012-11-06
"R04-MMW2-FA12"	"1"	2012-11-06
"R03-MAP1-FA12"	"1"	2012-11-06
"R03-EUC1-FA12"	"1"	2012-11-06
"R03-CPG1-FA12"	"1"	2012-11-06
"R02-FRP1-FA12"	"1"	2012-11-06
"R02-DPG1-FA12"	"1"	2012-11-06
"R02-ALT1-FA12"	NA	2012-11-06
"D02-SCP1-WI13"	NA	2012-01-15
"D02-HUP1-WI13"	NA	2013-01-15
"D02-MOP1-WI13"	NA	2013-01-15
"D02-RCP1-WI13"	NA	2013-01-15
"D03-AFP1-WI13"	NA	2013-01-15
"D03-CHP1-WI13"	NA	2013-01-15
"D03-MFP1-WI13"	NA	2013-01-15
"D03-AMP1-WI13"	NA	2013-01-15
"D04-EDW3-WI13"	NA	2013-01-15
"D05-BRP1-WI13"	NA	2013-01-15
"D05-ADC1-WI13"	NA	2013-01-15
"D04-RDP1-WI13"	NA	2013-01-15
"D04-DNP1-WI13"	NA	2013-01-15
"D10-MAC1-WI13"	NA	2013-01-14
"D10-CAN1-WI13"	NA	2013-01-14
"D10-VHC1-WI13"	NA	2013-01-14
"D08-DAW2-SP13"	NA	2013-04-09
"D08-DAW1-SP13"	NA	2013-04-09
"D07-BEC1-SP13"	NA	2013-04-09
"D07-NOC1-SP13"	NA	2013-04-09
"D06-KCG1-SP13"	NA	2013-04-09
"D07-ASC1-SP13"	NA	2013-04-09
"D05-PRC1-SP13"	NA	2013-04-09
"D05-MIA1-SP13"	NA	2013-04-09
"D02-SCP1-SP13"	NA	2013-04-10
"D02-HUP1-SP13"	NA	2013-04-10
"D02-MOP1-SP13"	NA	2013-04-10
"D02-RCP1-SP13"	NA	2013-04-10
"D03-AFP1-SP13"	NA	2013-04-10
"D03-CHP1-SP13"	NA	2013-04-10
"D03-MFP1-SP13"	NA	2013-04-10
"D03-AMP1-SP13"	NA	2013-04-10
"D04-FGP1-SP13"	NA	2013-04-10
"S03-JKP1-SP13"	NA	2013-04-10
"S03-JKP2-SP13"	NA	2013-04-10
"D02-JBS1-SP13"	NA	2013-04-10
"D02-MDU1-SP13"	NA	2013-04-10
"D03-GOM1-SP13"	NA	2013-04-10
"J01-BBS1-SP13"	NA	2013-04-10
"S02-BNS1-SP13"	NA	2013-04-10
"D04-EDW3-SP13"	NA	2013-04-10
"D05-ADC1-SP13"	NA	2013-04-10
"D05-BRP1-SP13"	NA	2013-04-10
"D04-RDP1-SP13"	NA	2013-04-11
"D04-DNP1-SP13"	NA	2013-04-11
"R07-MMP1-SP13"	NA	2013-04-09
"R07-YHR1-SP13"	NA	2013-04-09
"R06-OTB1-SP13"	NA	2013-04-09
"R06-SLT2-SP13"	NA	2013-04-09
"R06-SLT1-SP13"	NA	2013-04-09
"R06-YOW1-SP13"	NA	2013-04-09
"R05-MTC1-SP13"	NA	2013-04-09
"R05-FMG1-SP13"	NA	2013-04-09
"R05-GOC1-SP13"	NA	2013-04-09
"R05-STP1-SP13"	NA	2013-04-09
"R04-SCH1-SP13"	NA	2013-04-09
"R04-MMW2-SP13"	NA	2013-04-09
"R03-MAP1-SP13"	NA	2013-04-09
"R03-EUC1-SP13"	NA	2013-04-09
"R03-AUP1-SP13"	NA	2013-04-09
"R03-CPG1-SP13"	NA	2013-04-09
"R02-FRP1-SP13"	NA	2013-04-09
"R02-DPG1-SP13"	NA	2013-04-09
"J01-UIC1-SP13"	NA	2013-04-09
"S10-LPC1-SP13"	"1"	2013-04-23
"S10-LPC1-SP13"	"1"	2013-05-08
"S10-LPP2-SP13"	NA	2013-04-23
"D08-CCC1-SP13"	"1"	2013-05-06
"D08-DAW2-SP13"	NA	2013-04-22
"D08-DAW2-SP13"	"1"	2013-05-06
"D08-DAW1-SP13"	NA	2013-04-22
"D08-DAW1-SP13"	"1"	2013-05-06
"D07-NOC1-SP13"	"1"	2013-04-22
"D07-NOC1-SP13"	"1"	2013-05-06
"D06-KCG1-SP13"	"1"	2013-04-22
"D06-KCG1-SP13"	"1"	2013-05-06
"D07-BEC1-SP13"	NA	2013-04-22
"D07-BEC1-SP13"	"3"	2013-05-06
"D07-ASC1-SP13"	"1"	2013-04-22
"D07-ASC1-SP13"	"1"	2013-05-06
"D05-PRC1-SP13"	"1"	2013-04-22
"D05-PRC1-SP13"	"1"	2013-05-06
"D05-MIA1-SP13"	"1"	2013-04-22
"D05-MIA1-SP13"	"1"	2013-05-06
"R10-FRM2-SP13"	"1"	2013-04-24
"R10-FRM2-SP13"	"1"	2013-05-07
"R10-FRM1-SP13"	"1"	2013-04-24
"R10-FRM1-SP13"	"1"	2013-05-07
"R10-WCP3-SP13"	"1"	2013-04-24
"R10-WCP3-SP13"	"1"	2013-05-07
"R10-WDW1-SP13"	"1"	2013-04-24
"R10-WDW1-SP13"	"1"	2013-05-07
"R09-CTG3-SP13"	"1"	2013-04-24
"R09-CTG3-SP13"	"1"	2013-05-07
"R09-BLW1-SP13"	"1"	2013-04-24
"R09-BLW1-SP13"	"1"	2013-05-07
"R09-SMI1-SP13"	"1"	2013-04-24
"R09-SMI1-SP13"	"1"	2013-05-07
"R09-LIM2-SP13"	"1"	2013-04-24
"R09-LIM2-SP13"	"1"	2013-05-07
"R08-DAP1-SP13"	"1"	2013-04-24
"R08-DAP1-SP13"	"1"	2013-05-07
"R08-WBK1-SP13"	"1"	2013-04-24
"R08-WBK1-SP13"	"1"	2013-05-07
"R08-VLG1-SP13"	"1"	2013-04-24
"R08-VLG1-SP13"	"1"	2013-05-07
"R08-PAP1-SP13"	"1"	2013-04-24
"R08-PAP1-SP13"	"1"	2013-05-07
"R07-GOF1-SP13"	"1"	2013-04-24
"R07-GOF1-SP13"	"1"	2013-05-07
"R07-FSP1-SP13"	"1"	2013-04-24
"R07-FSP1-SP13"	"1"	2013-05-07
"D02-MBS1-SP13"	"5"	2013-04-23
"D02-MDU1-SP13"	"1"	2013-04-23
"D02-SCP1-SU12"	NA	2012-07-10
"D02-SCP1-SU12"	"1"	2012-07-25
"D02-SCP1-SU12"	"1"	2012-08-08
"D02-MOP1-SU12"	NA	2012-07-10
"D02-MOP1-SU12"	"3"	2012-07-25
"D02-MOP1-SU12"	"3"	2012-08-08
"D02-RCP1-SU12"	NA	2012-07-10
"D02-RCP1-SU12"	"1"	2012-07-25
"D02-RCP1-SU12"	"1"	2012-08-08
"D03-AFP1-SU12"	NA	2012-07-10
"D03-AFP1-SU12"	"1"	2012-07-25
"D03-AFP1-SU12"	"1"	2012-08-08
"D03-CHP1-SU12"	NA	2012-07-10
"D03-CHP1-SU12"	"2"	2012-07-25
"D03-CHP1-SU12"	"1"	2012-08-08
"D03-MFP1-SU12"	NA	2012-07-10
"D03-MFP1-SU12"	"1"	2012-07-25
"D03-MFP1-SU12"	"1"	2012-08-08
"D03-AMP1-SU12"	NA	2012-07-10
"D03-AMP1-SU12"	"3"	2012-07-25
"D03-AMP1-SU12"	"3"	2012-08-08
"D04-FGP1-SU12"	NA	2012-07-10
"D04-FGP1-SU12"	"3"	2012-07-25
"D04-FGP1-SU12"	"3"	2012-08-08
"D04-RDP1-SU12"	NA	2012-07-10
"D04-RDP1-SU12"	"3"	2012-07-25
"D04-RDP1-SU12"	"1"	2012-08-08
"D04-DNP1-SU12"	NA	2012-07-10
"D04-DNP1-SU12"	"1"	2012-07-25
"D04-DNP1-SU12"	"1"	2012-08-08
"D04-EDW3-SU12"	NA	2012-07-10
"D04-EDW3-SU12"	"1"	2012-07-25
"D04-EDW3-SU12"	"1"	2012-08-08
"D05-ADC1-SU12"	NA	2012-07-10
"D05-ADC1-SU12"	"1"	2012-07-25
"D05-ADC1-SU12"	"3"	2012-08-08
"D05-BRP1-SU12"	NA	2012-07-10
"D05-BRP1-SU12"	"3"	2012-07-25
"D05-BRP1-SU12"	"1"	2012-08-08
"D05-MIA1-SU12"	NA	2012-07-10
"D05-MIA1-SU12"	"1"	2012-07-24
"D05-MIA1-SU12"	"1"	2012-08-06
"D05-PRC1-SU12"	NA	2012-07-13
"D05-PRC1-SU12"	"1"	2012-07-24
"D05-PRC1-SU12"	"1"	2012-08-06
"D06-KCG1-SU12"	NA	2012-07-13
"D06-KCG1-SU12"	"1"	2012-07-24
"D06-KCG1-SU12"	"1"	2012-08-06
"D07-BEC1-SU12"	NA	2012-07-13
"D07-BEC1-SU12"	"1"	2012-07-24
"D07-BEC1-SU12"	"1"	2012-08-06
"D07-ASC1-SU12"	NA	2012-07-13
"D07-ASC1-SU12"	"1"	2012-07-24
"D07-ASC1-SU12"	"1"	2012-08-06
"D07-NOC1-SU12"	NA	2012-07-13
